date,text,,,,,
10/13/2016 22:53,@kartik_siva I got Jio few days back, just to use free data they are offering. And must say,,,,
10/13/2016 22:53,@JioCare I am here at jio centre they are not ready to help sunil 8860083838,,,,,
10/13/2016 22:53,When elephants battle, grass wins. As telcos fight,,,,
10/13/2016 22:53,@SinghAmis0777 @JioCare @reliancejio @Akashambani_ you mean what !!!! #jio #sim was activated seriouslyyyyy,,,,,
10/13/2016 22:53,Have to admit," Jio Internet speed is much faster than Vodafone. All hail Mukesh Bhai !""",,,,
10/13/2016 22:53,How to Download Jio Express News App YouTube: http:// youtu.be/tXNBBuYMMuQ?a via @YouTube,,,,,
10/13/2016 22:52,Free calls by Jio causing heavy network congestion," telcos tell Trai - Firstpost: Financial ExpressFree calls... http:// bit.ly/2ey1Jw8""",,,,
10/13/2016 22:52,Free calls by Jio causing heavy network congestion," telcos tell Trai - Firstpost http:// tinyurl.com/hr8zaoj""",,,,
10/13/2016 22:52,JIO ने फ्री डेटा बन्द कर दिया? @satyagodara @vishnubishnoi1,,,,,
10/13/2016 22:52,@AvinaashKTC @AnjuNagarajan वैसे इन 2साल में ये लोग भिखारी से करोड़ पति बन चुके हैं,फिर इनको JIO की क्या जरुरत है,,,,
10/13/2016 22:52,@reliancejio i am not able to make call from my reliance jio card,,,,,
10/13/2016 22:52,@JioCare when my jio will active pic.twitter.com/yDpgDKkcZ7,,,,,
10/13/2016 22:52,Jio की मुफ्त कॉल पर उठ रहे सवाल," बदल सकते हैं रेट http:// hindi.oneindia.com/news/business/ trai-seeks-explanation-from-reliance-jio-over-free-voice-calls-plan-387728.html?utm_source=article&utm_medium=tweet-button&utm_campaign=article-tweet … via @oneindiahindi""",,,,
10/13/2016 22:52,@bhailu_157 Please share us your Jio number to help you at the earliest - Bharat,,,,,
10/13/2016 22:50,Reliance Jio Launch All thing you need to Know YouTube: http:// youtu.be/kel_UQqO-78?a via @YouTube,,,,,
10/13/2016 22:50,@reliancejio @JioCare I need a jio sim but distributers demanding 200rs for new connection. Need help...!,,,,,
10/13/2016 22:50,Local mobile resellers sell Jio SIMs in black," charges up to Rs 500 across metros: Report http:// dlvr.it/MS44fV pic.twitter.com/No3GzUIQ47""",,,,
10/13/2016 22:50,@JioCare @reliancejio @mukeshambani13 This is what I am receiving since 28 sep. No resolution yet. Disappointment from Jio . pic.twitter.com/budIOsrlwC,,,,,
10/13/2016 22:50,"@pratyushhpal Install the MyJio App again. Click on Get Jio Sim"". You will be able to see the Offer Code until you redeem the offer - Azhar""",,,,,
10/13/2016 22:50,How to Get Free Reliance 4G Jio for iPhone Calls + Data!!! YouTube: http:// youtu.be/6caMt7jAgRo?a via @YouTube,,,,,
10/13/2016 22:50,@mpparimal yes sir only Jio is capable in India. Thanks to Mukeshbhai Ambani,,,,,
10/13/2016 22:49,TricksHow to Generate Promo Code for Reliance Jio Sim on Any Android Phone! YouTube: http:// youtu.be/tQd_731LzHc?a via @YouTube,,,,,
10/13/2016 22:49,भगवान का दिया कूछ भी नही ना दौलत, ना सौहरत,,,,
10/13/2016 22:49,Local mobile resellers sell Jio SIMs in black," charges up to Rs 500 across metros: Report: Local mobile resel... http:// bit.ly/2ecxHtI""",,,,
10/13/2016 22:48,@JioCare Every Time Route Busy From Jio To Other Number Free Calling Ka Plan Khatam Hone pe Port Milege Kya Bakwas Jio Bund Krdo Is Jio Ko,,,,,
10/13/2016 22:48,@JioCare sms not delivered from Jio sim.,,,,,
10/13/2016 22:47,#Jio pic.twitter.com/ECe5PZQgWf,,,,,
10/13/2016 22:47,How To Get JIO SIM with Any 4G Phone ,Generate Code,,"2GB To UnlimitedGUIDE YouTube: http:// youtu.be/kvwJUnE7jT0?a via""",,
10/13/2016 22:47,@iamFunkyVenky You can buy Jiofi with free Jio SIM card and you can enjoy free services till 31st Dec - Ruchika,,,,,
10/13/2016 22:47,@gowthamvelan Your Jio number has been activated. Hope you enjoy the seamless True 4G experience! - Gauri,,,,,
10/13/2016 22:47,@avenchiru2 Please DM us your registered mobile number," Jio number and order number to assist you - Sangita""",,,,
10/13/2016 22:47,@namit Your Jio number has been activated. Hope you enjoy the seamless True 4G experience! - Yusuf,,,,,
10/13/2016 22:46,@Jio _World you going to get them #Frozen soon #LetItGo #FTW Btw," already got the JioFi but after 2gb usage it stopped :(""",,,,
10/13/2016 22:46,How To Get JIO SIM with Any 4G Phone ,Generate Code,,"2GB To UnlimitedGUIDE YouTube: http:// youtu.be/zg3UkPktl0s?a via""",,
10/13/2016 22:46,#Reliance_ Jio _Offers ," #Everything_Free on #Lyf_Flame_7S for #2_Years #LikeAgain http:// fb.me/1s6ONAk8P""",,,,
10/13/2016 22:46,@JioCare I m a Jio user with number 7000054867," I need ur help..""",,,,
10/13/2016 22:46,5 Shocking MYTHS You Should Know about Reliance Jio 4G SIM: http:// youtu.be/ekpJ6ab4Nk0?a via @YouTube,,,,,
10/13/2016 22:46,How To Get Free Reliance 4G JIO SIM For Any 4G Phone Generate Code,How To Activate,,,,
10/13/2016 22:46,@21nandinii Please DM us your Jio number and registered mobile number to assist you - Farookh,,,,,
10/13/2016 22:46,Jio gadu bane pettadu ga. Takkuna padipoyindi 2g speed ki.,,,,,
10/13/2016 22:46,@RelianceJioIN @Reliance_Jio4g @RelianceMobile @JioCare @reliancejio @JioChat forgot missed my Jio sim code. Pls do let me know how to find,,,,,
10/13/2016 22:46,@JioCare whats the meaning of priority for jio ?,,,,,
10/13/2016 22:45,@JioCare Hi," can you guys please ask @Moto_IND to release VoLTE update for #MotoXStyle ?? Unable to fully use Jio on my phone.""",,,,
10/13/2016 22:45,@mano1255 Request you to re-visit the nearest Reliance Digital/Dx mini with POA/POI documents to get it replaced with new Jio SIM - Sampada,,,,,
10/13/2016 22:44,Me after Jio 4gb Limits pic.twitter.com/IINtnipfJJ,,,,,
10/13/2016 22:44,10 hot smartphones under Rs 10,"000 supporting Reliance Jio SIM http://www. gadgetsnow.com/slideshows/10- hot-smartphones-under-rs-10000-supporting-reliance-jio-sim/photolist/54835315.cms … pic.twitter.com/Y8CEMmsVV2""",,,,
10/13/2016 22:44,@JioCare jio fi speed is too low from last 1 month. Please check. pic.twitter.com/jp0OC3VujU,,,,,
10/13/2016 22:44,Reliance Jio Content Offerinng - Will Eat Out User Data https:// youtu.be/8SrTrTA9NsM via @YouTube,,,,,
10/13/2016 22:43,@JioCare 7021510943 and alternate number 981916220/9820800373 .. please sort this out immediately..all Jio users in my office have 0 network,,,,,
10/13/2016 22:43,Reliance Jio Effect: Aircel Users Can Get 1 GB of Data at Just Rs. 24 http://www. padasalai.net/2016/10/relian ce-jio-effect-aircel-users-can.html …,,,,,
10/13/2016 22:43,Reliance Jio Effect: Aircel Users Can Get 1 GB of Data at Just Rs. 24 http://www. padasalai.net/2016/10/relian ce-jio-effect-aircel-users-can.html …,,,,,
10/13/2016 22:43,Jio Sim के Net की स्पीड केसे बढाये ? How to Realince jio increase jio sim Net speed ?:,,,,,
10/13/2016 22:43,@MukeshAambani Respected Sir please concentrate on service quality instead of Offers in JIO . I am harassed from ur JIO 's Speed,,,,,
10/13/2016 22:43,@shashank_0807 Please DM us the Jio Number, Name,, Store Details," Order Number to assist you- Gauri""",
10/13/2016 22:42,@puns10 Please share your Jio number and registered mobile number to assist you - Amrita,,,,,
10/13/2016 22:42,@humour_rumor Please DM us the Jio number and alternate number to assist you - Roshni,,,,,
10/13/2016 22:41,BreakingNews: Free Calls By Reliance Jio Congesting Network: Telecom Firms To Regulator http:// goo.gl/fb/t7Zqmp,,,,,
10/13/2016 22:41,Jio का Sim चाहिए.... https:// twitter.com/DsilvaStar/sta tus/786803740300890113 …,,,,,
10/13/2016 22:41,my jio no.is7018055991,televerification and all is completed and it allready activated but,,,,
10/13/2016 22:40,@JioCare I had purcased a jio prepaid connection on the 1st of october but my sim has not yet been activated so please help me out,,,,,
10/13/2016 22:40,@humour_rumor Please DM us the Jio number and alternate number to assist you - Roshni,,,,,
10/13/2016 22:40,@bhaveshhk Please DM us your Jio number and registered mobile number to assist you - Asad,,,,,
10/13/2016 22:40,Hurrrrr network problem hate jio,,,,,
10/13/2016 22:39,@DeeQ9 残念,,,,,
10/13/2016 22:39,@aakashpatel5161 We request you to DM us your Jio number and registered mobile number to assist you - Ruchika,,,,,
10/13/2016 22:39,@slinger_tweets Your Jio number has been activated. Hope you enjoy the seamless True 4G experience! - Azhar,,,,,
10/13/2016 22:39,@JioCare today sir Mukesh ambani ji am going to bye new jio sim thanks . now again saying next 48 hours .very very bad service from jio,,,,,
10/13/2016 22:39,@jio _baran 見えてもナイショにするつもりでしたよ～…～…～　＜ずれてる,,,,,
10/13/2016 22:38,@JioCare one SR number SR000001U8E7..wide open from 15 days now that too raised by Jio executive no resolution.,,,,,
10/13/2016 22:38,@TRAI from last 1mnth i am complaining about my problem of JIO but no one is doing anything. Thanks TRAI thanks a lot,,,,,
10/13/2016 22:38,@hagureneko9999 @jio _baran お昼に行って試食コーナー巡りするとお昼ご飯がわりになるよｗ いろんなものが食べれて飲めて楽しかったー,,,,,
10/13/2016 22:37,@Jio _World no make improve our network reliance jio .,,,,,
10/13/2016 22:37,@MukeshAambani help me out Sir am not able to get Jio sim. #stopjioblackmarketing @reliancejio @JioCare,,,,,
10/13/2016 22:37,@TRAI sorry but seriously i think ur works are only limited with pen and paper. thats why u guys can't resolve issue with JIO,,,,,
10/13/2016 22:36,@JioCare hi if Jio person an not activating my number then you can provide me new number i think there is no service back round of jio,,,,,
10/13/2016 22:36,jio की स्पीड केसे बढाये ? how to Realince jio increase jio sim speed: http:// youtu.be/iewDhTJ9k7I?a via,,,,,
10/13/2016 22:36,@JioCare so many times i am phasing problem with jio .. no calls making by jio to others no. I called approx 25 times then talked..,,,,,
10/13/2016 22:35,It has been two days,still calls are not being connected,,,,
10/13/2016 22:35,ಅಂತ Jio ಮಯಂ... ಜಗಮಂತ Jio ಮಯಂ...,,,,,
10/13/2016 22:34,@JioCare reinstalled," it say install all Jio apps...when opening my Jio ...it shows signin page...it's a brand new phone.""",,,,
10/13/2016 22:34,#Jio #free #calling #offer #screw #Telcom जियो की फ्री कॉल्स ऑफर में नियम का बड़ा पेच," जानिए क्या http://www. dainiksaveratimes.com/news/jio-free- calling-offsc-24935 … pic.twitter.com/FnJDB2Yp7w""",,,,
10/13/2016 22:34,@DoT_India sorry to say like this but i am a frustrate costumer of Reliance JIO and i had complained about problem to u.,,,,,
10/13/2016 22:34,@GONSUKE_ @jio _baran @hagureneko9999 @syu_minmin @ktn_tak ロールケーキ（2本入り）もカットしてラップに包んで冷凍して、アイスケーキ感覚で食べてたなぁ。 お肉も小分け冷凍。,,,,,
10/13/2016 22:34,@MukeshAmbaani pls check... jio sim not starting... more than 2 days now... disappointed... @reliancejio @BhatMaestro https:// twitter.com/BhatMaestro/st atus/786596783916916736 …,,,,,
10/13/2016 22:33,FULL IEVIEW OF JIO SIM AFTER USING 3 DAYS IN HINDI: http:// youtu.be/M-KOkUptXA0?a via @YouTube,,,,,
10/13/2016 22:33,ブオーンコインからベホイミ盾ってでるの？,,,,,
10/13/2016 22:33,@JioCare For my JIO number 7977332575, it says already tele-verified,,,,
10/13/2016 22:33,Long queues to get the free Jio sim card. I expect equally long queues to return the sim card after the free offer is over #Jio4G #Jio #Free,,,,,
10/13/2016 22:32,@JioCare location Chaurai 480115 Redmi note prime 4g jio number is 8770437304,,,,,
10/13/2016 22:32,@JioCare @itsmearuntiwar2 SIR,"MY JIO NO.IS 7018055991.IT IS ALREADY ACTIVATED AND AFTER 2 DAYS NOW WHEN I MAKE CALL DEMANDS RECHARGE.""",,,,
10/13/2016 22:32,@JioCare yesterday have gone to xpress mini store Patel nagar," new Delhi for Jio sim. Their ans. 1. Server down hai sim nahi milega""",,,,
10/13/2016 22:31,眠い時にみんぼうやるとまじで寝落ちする,,,,,
10/13/2016 22:31,@GONSUKE_ @hagureneko9999 @syu_minmin @ktn_tak 霜に侵食されて置けないw,,,,,
10/13/2016 22:31,10 Common Questions People Asked on Quora About Reliance Jio 4G SIM! http:// bit.ly/2dRuWDB #Reliance,,,,,
10/13/2016 22:31,チゲ子さんへの提供曲inseparableはいしんかいしのようです。,,,,,
10/13/2016 22:30,@JioCare Jio No. 7006038335 with order No. NOoooooLKX2N and SR0000028ENH not activated despite lapse of 48 hours. plz plz plz help me out.,,,,,
10/13/2016 22:30,@JioCare @reliancejio my Jio number is 70112 61647. Voda and airtel gives 7 to 12 Mbps speed on my other numbers,,,,,
10/13/2016 22:30,hi guys if got any baito lobang for japanese related thingy pls jio me :'D,,,,,
10/13/2016 22:30,@JioCare @reliancejio At jio Balangir customer are being treated very badly..it seems we are beggar before jio staffs for a SIM.,,,,,
10/13/2016 22:29,@jio _baran @hagureneko9999 @syu_minmin @ktn_tak 袋に小分けして冷凍してたー,,,,,
10/13/2016 22:29,@mirriatamayo @Jiovani42 don't be rude the kid. Jio is a homie,,,,,
10/13/2016 22:29,@JioCare just f**ked up with the speed. Team Jio Please please do something man. Its really harashing,,,,,
10/13/2016 22:29,How To Get JIO SIM with Any 4G Phone ,Generate Code,,"2GB To UnlimitedGUIDE YouTube: http:// youtu.be/mQbipopAmH4?a via""",,
10/13/2016 22:29,@Snapdeal_Help Thank you for calling & many thanks I able to use my Jio sim @snapdeal Jiyooo,,,,,
10/13/2016 22:28,Retailers sell Reliance Jio SIM cards at Rs 200 to Rs 300," telco claims ‘zero-tolerance’ on violators | ET Telecom https:// lnkd.in/ftpSXDW""",,,,
10/13/2016 22:28,Trai seeks explanation from Reliance Jio on free calls | ET Telecom https:// lnkd.in/fdvj_97,,,,,
10/13/2016 22:28,@arjuntiwari72 Kindly DM us your location where you faced issue, handset model,,,,
10/13/2016 22:28,Jio ने लोगों को बेवकूफ बनाया, Jio का पेंच ग्राहक को समझ नही आ रहा,,इतना रीचार्ज करो तो इतना मिलेगा,,
10/13/2016 22:28,@JioCare my jio number is 78920 92614 Alternate number 9845390781,,,,,
10/13/2016 22:28,Check out Reliance Jio Offers," Everything Free on Lyf Flame 7S for 2 Years @http:// bit.ly/2exUyV0""",,,,
10/13/2016 22:27,Today born my one and only i wish for the most happiness in the world and wish for you the best love you more than anything @____ jio,,,,,
10/13/2016 22:27,@jio _baran @hagureneko9999 @syu_minmin @ktn_tak 冷凍室に入れておけばＯＫ,,,,,
10/13/2016 22:27,@reliancejio @JioCare Waiting indefinitely to meet official of jio for a SIM ," seems gov. officials are more hospitable then jio staffs.""",,,,
10/13/2016 22:26,Jio 4g has became gprs speed pls dont use it.,,,,,
10/13/2016 22:26,@JioCare can I expct quick status update on my complaint reference no. SR00000286GV. Its almost 22days 2 enroll 4 jio conxn yet to activate,,,,,
10/13/2016 22:26,Free calls by Jio causing heavy network congestion," telcos tell Trai http:// tech.firstpost.com/news-analysis/ free-calls-by-jio-causing-heavy-network-congestion-telcos-tell-trai-340945.html?utm_source=dlvr.it&utm_medium=twitter … pic.twitter.com/LDht111JvA""",,,,
10/13/2016 22:26,Free calls by Jio causing heavy network congestion," telcos tell Trai http:// dlvr.it/MS3q07 pic.twitter.com/6vtk25E7Bw""",,,,
10/13/2016 22:25,@vipintrisal Please update your registered mobile number and email id on MyJio app to use Jio services - Asad,,,,,
10/13/2016 22:25,Trai ने पकड़ी रिलायंस Jio की यह सबसे बड़ी ‘गलती’," इस नियम के मुताबिक नहीं मिल सकती फ्री कॉलिंग http://www. jansatta.com/technology-new s/phone-gadget/reliance-jio-reliance-jio-infocomm-trai-free-calling-offer-free-voice-calling-reliance-jio-4g-reliance-jio-4g-sim-jio-free-call-plan-jio-jio-plans-reliance-jio-voice-plan-reliance-jio-news/163816/ …""",,,,
10/13/2016 22:25,【リリース情報】 11thシングル『inseparable』 iTunse http:// goo.gl/owcC4D GooglePlay、amazon、AppleMusic他 デジタル配信開始！ 作詞・作曲・編曲・MIX ジオ・クライフ( @jio _kuraifu )さん pic.twitter.com/yLGBGCLiSn,,,,,
10/13/2016 22:25,@JioCare at Jio care Balangir," being told to wait 1hour without any reason.So waiting.................""",,,,
10/13/2016 22:24,【リリース情報】 11thシングル『inseparable』 iTunse http:// goo.gl/owcC4D GooglePlay、amazon、AppleMusic他 デジタル配信開始！ 作詞・作曲・編曲・MIX ジオ・クライフ( @jio _kuraifu )さん pic.twitter.com/Z4O5dGqXqD,,,,,
10/13/2016 22:24,ડિયર અંબાણી," અનલિમિટેડ ટોકટાઈમ તો આપી દીધું. #Jio હવે અનલિમિટેડ વાતો કરવા વાળી *jivi* પણ આપી દો. અખિલ ભારતીય કુંવારા સંઘ...""",,,,
10/13/2016 22:23,Sneha 964212269 jio care near green hotel gajuwaka visakhapattanam 530046 https:// twitter.com/jiocare/status /786779473643536384 …,,,,,
10/13/2016 22:23,@apurba_mit We tried calling you at your Jio number but could not contact you. Please share a convenient time to discuss the issue-Bharat,,,,,
10/13/2016 22:22,@jio _saldivar no problem !!,,,,,
10/13/2016 22:22,একট অভিজ্ঞতা... যাদের Missed Call দেওয়া অভ্যাস," #jio SIM থাকা সত্ত্বেও Missed Call দিচ্ছে।""",,,,
10/13/2016 22:22,10 hot phones under Rs 10,"000 supporting Jio SIM http:// bit.ly/2dAEeyt""",,,,
10/13/2016 22:22,@JioCare whats the price of jio sim?i have complained with shop addresses but till there is no action by jio means youre Promoting Black Mkt,,,,,
10/13/2016 22:22,@maria_vllreal thank you,,,,,
10/13/2016 22:21,@jio _saldivar happy birthday jiovani! I hope you had an awesome birthday :),,,,,
10/13/2016 22:21,good morning jio walo,,,,,
10/13/2016 22:21,Ambani's Biggest Jio Office Inside: http:// youtu.be/Yg1WX9fOsJs?a via @YouTube,,,,,
10/13/2016 22:21,@DeeQ9 並んでない！,,,,,
10/13/2016 22:20,@JioCare i cant call to any number from my jio lol jio again...speed issue not solved n now this...,,,,,
10/13/2016 22:20,Free calls by Jio causing heavy network congestion," telcos tell Trai http:// ift.tt/2db6taZ""",,,,
10/13/2016 22:20,expresstechie: Free calls by Reliance Jio congesting network: Telcos tell TRAIhttp://ow.ly/FGPd305ayps pic.twitter.com/yRfX0GquUG ," www.davidby…""",,,,
10/13/2016 22:20,@atul_nag Request you to un-install and re-install JioApp and retrieve the Jio SIM option if still issue persist then get back to us-Kashif,,,,,
10/13/2016 22:20,@JioCare I am getting the same tweet from different persons that Jio is investigating the issue for past 2 days. How long I have to wait.,,,,,
10/13/2016 22:20,@JioCare Hi jio my jio number 8667068964 My alternate number 9009587008 SR0000026FNG waste of time by jio .what was your answer?,,,,,
10/13/2016 22:19,@shauryavikram10 Please DM us your Jio number and registered mobile number to assist you - Farookh,,,,,
10/13/2016 22:19,@hagureneko9999 @syu_minmin @ktn_tak たとえばディナーロール36個入り523円安いけど独身では賞味期限内で食べれる自信ない pic.twitter.com/yvyJhrpNzC,,,,,
10/13/2016 22:19,Free calls by Jio causing heavy network congestion," telcos tell Trai http:// ift.tt/2db6taZ #tech #technology""",,,,
10/13/2016 22:19,@nagavineshreddy Please DM us your registered mobile number," Jio number to assist you - Rahul""",,,,
10/13/2016 22:19,@jio _baran おお！並んでらっしゃるのね！！w,,,,,
10/13/2016 22:19,@kumi1says Install the MyJio App again," click on Get Jio Sim and offer code will appear. You will be able to see the Offer Code - Nirmal""",,,,
10/13/2016 22:17,@JioCare Name- mohit raj samal, mobile number- 9114195147,, rajgangpur,"pin- 770017 jio number- 7978644594""",
10/13/2016 22:17,@atul_nag Request you to un-install and re-install JioApp and retrieve the Jio SIM option if still issue persist then get back to us -Kashif,,,,,
10/13/2016 22:17,@pranavofficial Please DM us the applicant name, alternate number,," Jio number and order number to assist you - Farookh""",,
10/13/2016 22:17,भगवान का दिया कूछ भी नही ना दौलत , ना सौहरत ,,,,
10/13/2016 22:17,@aniketagrawal22 : Hi! Jio is yet to launch Hotstar Premium services. Click on the Hotstar Premium button on JioTV app & check.,,,,,
10/13/2016 22:17,jio Vale doob maro,,,,,
10/13/2016 22:17,@JioCare what's the progress?? From last 2 days my jio sim is activated but I can't able to use data..do some action fast,,,,,
10/13/2016 22:17,@OnePlus_Support doesn't support calling from jio due to I think volte problem,,,,,
10/13/2016 22:15,@JioCare jio jio jio 48 hours completed or not.,,,,,
10/13/2016 22:15,When you jio 猪朋狗友 to play together He rejected At this moment you know that Shit is gonna be real Garr yao @Benedict416 cheng guo hui bao,,,,,
10/13/2016 22:15,@hagureneko9999 @jio _baran 当日入会して帰りに退会して返却してもらう手もあるよ。 それすると1年間は再度入会できないだけ,,,,,
10/13/2016 22:14,ఆ లెనోవో ఫోన్‌కు jio సపోర్ట్ అందింది," పండగ చేస్కోండి http:// telugu.gizbot.com/mobile/latest- lenovo-k5-note-ota-update-brings-support-reliance-jio-015192.html … #news #smartphones #lenovo #vibek5note #jio #volte #""",,,,
10/13/2016 22:14,ఆ లెనోవో ఫోన్‌కు jio సపోర్ట్ అందింది," పండగ చేస్కోండి http:// telugu.gizbot.com/mobile/latest- lenovo-k5-note-ota-update-brings-support-reliance-jio-015192.html … #news #smartphones #lenovo #vibek5note #jio #volte #""",,,,
10/13/2016 22:13,@sharat_rev Please DM us your Jio number and registered mobile number to assist you - Farookh,,,,,
10/13/2016 22:12,@JioCare Why should I pay Rs 300 to your retailer," when the SIM is meant to be free for customers? #Jio4G #Jio""",,,,
10/13/2016 22:12,10 hot phones under Rs 10,"000 supporting Jio SIM http:// goo.gl/fb/NtIux6""",,,,
10/13/2016 22:12,Lost my jio sim What should I do to to get new jio sim with same no My jio no was 7014661183 @JioCare @reliancejio,,,,,
10/13/2016 22:09,@JioCare I've a Jio sim which I took as part of partner offer for my sumsung J5.my phone got damaged.Can I use this sim with other 4g phone,,,,,
10/13/2016 22:09,@JioCare Hi jio my jio num 8667068964 My alternate number 9009587008 SR0000026FNG waste of time by jio . My Sim @coma stage,,,,,
10/13/2016 22:08,10 hot phones under Rs 10,"000 supporting Jio SIM http:// dlvr.it/MS3dYg pic.twitter.com/iPGqpTF3q2""",,,,
10/13/2016 22:08,Free calls by Jio causing heavy network congestion," telcos tell Trai: Asked by regulator Trai to explain high... http:// bit.ly/2eep6YC""",,,,
10/13/2016 22:08,@reliancejio @JioCare Mr. Ambani's promises of free Jio sim is getting vanished," b'cos distributers are demanding 200 to 500rs for new sim..""",,,,
10/13/2016 22:08,Won’t be surprised if true. Everybody seems to be crazy abt getting one. Vendors r Quietly Charging 4 Free Jio Sim http:// huff.to/2dXKAtX,,,,,
10/13/2016 22:07,To tackle Jio ," Airtel offers free calls and additional data http:// indiatoday.intoday.in/technology/sto ry/to-tackle-jio-airtel-offers-free-calls-and-additional-data/1/785808.html … pic.twitter.com/JlNqs6OVzK""",,,,
10/13/2016 22:07,Asthawan Jio sim not receive but n now the Costner and sim not sim action reatailar code 0660244925 code three month previous but not give,,,,,
10/13/2016 22:07,भगवान का दिया कूछ भी नही ना दौलत , ना सौहरत ,,,,
10/13/2016 22:07,@MayankA116 Request you to re-visit the store/retailer to assist you with the Jio number – Roshni,,,,,
10/13/2016 22:07,#3Novices : Free calls by Reliance Jio congesting network: Telcos tell TRAI October 14," 2016 at 10:26AM http:// ift.tt/2ecrKgt #News #Hyd …""",,,,
10/13/2016 22:06,@JioCare Hi jio my jio num 8667068964 My alternate number 9009587008 SR0000026FNG waste of time by jio,,,,,
10/13/2016 22:06,@MohitRLeo Please DM us the applicant name, registered mobile number,," Jio number and order number to assist you - Farookh""",,
10/13/2016 22:05,@DeeQ9 広島通過時スタジアム横で行列見れるかもー,,,,,
10/13/2016 22:05,जियो के फ्री कॉलिंग ऑफर में नियम का बड़ा पेंच #RelianceJio #Jio4G #Jio #freecalling #trai #http:// navbharattimes.indiatimes.com/business/busin ess-news/trai-seeks-explanation-from-rel-jio-on-free-calls/articleshow/54844331.cms … pic.twitter.com/j2EU1rxsvu,,,,,
10/13/2016 22:05,@JioCare Hello," Redmi 3S phone Jio supported nehi hai ????""",,,,
10/13/2016 22:05,10 hot phones under Rs 10,"000 supporting Jio SIM #indiannews http:// ift.tt/zkcjLV pic.twitter.com/0H7GFe5OJN""",,,,
10/13/2016 22:05,@DoT_India Jio cliams that minimum speed is 2mbps," however d actual speed is less than 1mbps. Also the connection quality is nt good 2/2 pic.twitter.com/LTc9gsdvoq""",,,,
10/13/2016 22:05,Jio air jinedo,"who can't speak be their speech.......""",,,,
10/13/2016 22:05,Anonymous Accuses Reliance Jio of Leaking Private Call Data Overseas https:// lnkd.in/ffVfa5U,,,,,
10/13/2016 22:05,@iamkits jitni pakistan ki abaadi hai usse zayda to hamare yahan Jio sim ke liye line me khade rehte hain,,,,,
10/13/2016 22:04,@jio _baran @hagureneko9999 ホットドック＆フリードリンクと　併設ガソリンスタンドで十分価値はありますが、友人に連れて行ってもらってますｗ（自分は非会員）,,,,,
10/13/2016 22:04,This idiot so late jio me go out. Petrol also dont know how to pump.… https://www. instagram.com/p/BLh-wcOjh7jn -N9eJNw4wDzf6Kg3cFIdyDHquQ0/ …,,,,,
10/13/2016 22:04,@Gitanjali_DS @myvotetoday @ZeeNews @JagranNews Most irritating network...i want to throw jio sim https:// twitter.com/vvishu736/stat us/786794149362008064 …,,,,,
10/13/2016 22:04,@ZeEVdsB9xgJtbMD りょうかいです！ありがとうございます笑,,,,,
10/13/2016 22:04,http:// Shopdows.com দেখে নিন কিভাবে 3G mobile এ JIO SIM USE করবেন read more,,,,,
10/13/2016 22:04,@hagureneko9999 @GONSUKE_ @riezouq0v0p @jio _baran でも楽しいよ w,,,,,
10/13/2016 22:03,@jio _garu 7ですよ！シリーズの中でもトップクラスの謎解き要素多いですけど頑張ってくださいね！(笑),,,,,
10/13/2016 22:03,@krmayank13 jio wifi kya hua?,,,,,
10/13/2016 22:03,Just over a month and #Reliance stores have already formed a nexus with local retailers to make money over free #Jio SIM cards. #Scam,,,,,
10/13/2016 22:03,Anonymous Accuses Reliance Jio of Leaking Private Call Data Overseas http:// gadgets.ndtv.com/apps/news/reli ance-jio-still-sharing-your-call-information-with-foreign-countries-warns-anonymous-india-1466592 …,,,,,
10/13/2016 22:03,@VnsAnuT @reliancejio @JioCare sad to know this ! so what will happen to the jio craze ? mere dreams to fleece people ?,,,,,
10/13/2016 22:02,Jio ની સ્પીડ વિષે એક જ શબ્દમાં અભિપ્રાય આપો... કાઠિયાવાડી : 'ભંગાર'. જવાબ પૂરો..,,,,,
10/13/2016 22:02,Free calls by Reliance Jio congesting network: Telcos tell TRAIhttp://ow.ly/FGPd305ayps pic.twitter.com/YU9alBEXhW,,,,,
10/13/2016 22:02,ಬಿಎಸ್‌ಎನ್ಎಲ್ ರೂ 20 ರ ಸಿಮ್‌ನಲ್ಲಿದೆ ಭರ್ಜರಿ ಆಫರ್ಸ್ http:// kannada.gizbot.com/news/bsnl-rs-2 0-sim-card-main-features-do-not-miss-it-011111.html … #bsnl #jio #reliance #news #ಬಿಎಸ್‌ಎನ್‌ಎಲ್ #ಜಿಯೋ #ರಿಲಾಯನ್ಸ್,,,,,
10/13/2016 22:02,@hagureneko9999 いつもパーティーやBBQする家庭や大家族で大きな冷蔵庫あれば問題なしです。,,,,,
10/13/2016 22:02,ಬಿಎಸ್‌ಎನ್ಎಲ್ ರೂ 20 ರ ಸಿಮ್‌ನಲ್ಲಿದೆ ಭರ್ಜರಿ ಆಫರ್ಸ್ http:// kannada.gizbot.com/news/bsnl-rs-2 0-sim-card-main-features-do-not-miss-it-011111.html … #bsnl #jio #reliance #news #ಬಿಎಸ್‌ಎನ್‌ಎಲ್ #ಜಿಯೋ #ರಿಲಾಯನ್ಸ್,,,,,
10/13/2016 22:02,@JioCare I thot a quick response will be given but looks like the jio care service is pathetic just like the activation process @reliancejio https:// twitter.com/vickyappy30/st atus/786649699960750080 …,,,,,
