,date,new_tweet
14207,10/17/2016 2:30,"['Pakistani', 'classic', 'Jago', 'Hua', 'Savera', 'dropped', 'Jio', 'MAMI', 'festival', 'lineup', 'The', '1959', 'film', 'would', 'piece', 'de', 'resistance']"
14208,10/17/2016 2:30,"['Pakistani', 'classic', 'Jago', 'Hua', 'Savera', 'dropped', 'Jio', 'MAMI', 'festival', 'lineup', 'The', '1959', 'film', 'would', 'piece', 'de', 'resistance']"
14209,10/17/2016 2:30,"['Pakistani', 'classic', 'Jago', 'Hua', 'Savera', 'dropped', 'Jio', 'MAMI', 'festival', 'lineup', 'The', '1959', 'film', 'would', 'piece', 'de', 'resistance']"
14210,10/17/2016 2:30,"['Pakistani', 'classic', 'Jago', 'Hua', 'Savera', 'dropped', 'Jio', 'MAMI', 'festival', 'lineup', 'The', '1959', 'film', 'would', 'piece', 'de', 'resistance']"
14211,10/17/2016 2:30,"['Pakistani', 'classic', 'Jago', 'Hua', 'Savera', 'dropped', 'Jio', 'MAMI', 'festival', 'lineup', 'The', '1959', 'film', 'would', 'piece', 'de', 'resistance']"
14212,10/17/2016 2:30,"['Pakistani', 'classic', 'Jago', 'Hua', 'Savera', 'dropped', 'Jio', 'MAMI', 'festival', 'lineup', 'The', '1959', 'film', 'would', 'piece', 'de', 'resistance']"
14213,10/17/2016 2:30,"['Pakistani', 'classic', 'Jago', 'Hua', 'Savera', 'dropped', 'Jio', 'MAMI', 'festival', 'lineup', 'The', '1959', 'film', 'would', 'piece', 'de', 'resistance']"
14214,10/17/2016 2:30,"['Pakistani', 'classic', 'Jago', 'Hua', 'Savera', 'dropped', 'Jio', 'MAMI', 'festival', 'lineup', 'The', '1959', 'film', 'would', 'piece', 'de', 'resistance']"
14215,10/17/2016 2:30,"['Pakistani', 'classic', 'Jago', 'Hua', 'Savera', 'dropped', 'Jio', 'MAMI', 'festival', 'lineup', 'The', '1959', 'film', 'would', 'http', 'bit', 'ly', '2ebVifM']"
14216,10/17/2016 2:30,"['Pakistani', 'classic', 'Jago', 'Hua', 'Savera', 'dropped', 'Jio', 'MAMI', 'festival', 'lineup', 'The', '1959', 'film', 'would', 'http', 'bit', 'ly', '2ebUaZl']"
14217,10/17/2016 2:30,"['Pakistani', 'classic', 'Jago', 'Hua', 'Savera', 'dropped', 'Jio', 'MAMI', 'festival', 'lineup', 'The', '1959', 'film', 'would', 'http', 'bit', 'ly', '2ebVgoa']"
14218,10/17/2016 2:30,"['Pakistani', 'classic', 'Jago', 'Hua', 'Savera', 'dropped', 'Jio', 'MAMI', 'festival', 'lineup', 'The', '1959', 'film', 'would', 'http', 'bit', 'ly', '2ebVgoa']"
14219,10/17/2016 2:30,"['Pakistani', 'classic', 'Jago', 'Hua', 'Savera', 'dropped', 'Jio', 'MAMI', 'festival', 'lineup', 'The', '1959', 'film', 'would', 'http', 'bit', 'ly', '2ebVgoa']"
14220,10/17/2016 2:29,"['JioCare', 'lost', 'jio', 'sim', 'whose', 'number', '7011278366', 'Plz', 'deactivate', 'block', 'sim', 'ASAP']"
14221,10/17/2016 2:29,"['DoT', 'India', 'JioCare', 'manojsinhabjp', 'I', 'got', '40', '60', 'kbps', 'jio', '4g', 'network', 'speed', 'villege', 'kajgaon', 'jaunpur']"
14222,10/17/2016 2:29,"['JioCare', 'After', 'new', 'app', 'download', 'get', 'window', 'GET', 'A', 'NEW', 'JIO', 'SIM', 'I', 'found', 'window', 'Find', 'store', 'Please', 'help']"
14223,10/17/2016 2:28,"['telenor', 'care', 'turning', 'bigger', 'telecom', 'thief', 'Airtel', 'Presence', 'May', 'die', 'Jio', 'wave', 'soon', 'TRAI', 'telenor', 'airtel']"
14224,10/17/2016 2:28,"['DoT', 'India', 'JioCare', 'manojsinhabjp', 'I', 'complaint', 'many', 'times', 'jio', 'care', 'Twitter', 'bt', 'one', 'solve', 'network', 'issue', '7007302719', '3', '3']"
14225,10/17/2016 2:28,"['jigaryadav93', 'Free', 'advice']"
14226,10/17/2016 2:27,"['Reliance', 'Jio', 'writes', 'Vodafone']"
14227,10/17/2016 2:26,"['dimple', 'crazii', 'na', 'chhoduga', 'tuje', 'ab', 'jio', 'sim', 'liya', 'hai', 'kuch', 'use', 'kru', 'na', 'mera', 'nahi', 'na', 'sahi', 'reliance', 'walo', 'ka', 'socho']"
14228,10/17/2016 2:26,"['What', 'Jio', 'living', 'speed', 'promises', 'http', 'bit', 'ly', '2expsNN', 'pic', 'twitter', 'com', 'xPCF8NAqwL']"
14229,10/17/2016 2:26,"['Reliance', 'Jio', '4G', 'speeds']"
14230,10/17/2016 2:26,"['ROJNAMCHA', 'Please', 'DM', 'us', 'Jio', 'number']"
14231,10/17/2016 2:26,"['JioCare', 'dear', 'jio', 'please', 'resolve', 'speed', 'issue']"
14232,10/17/2016 2:25,"['JioCare', 'Jio', 'numbers', '7019995069', '7019992636', 'My', 'alternate', 'number', '9821475545']"
14233,10/17/2016 2:25,"['rtripathiii', 'Please', 'DM', 'us', 'Jio', 'number', 'alternate', 'number', 'assist', 'Sufiya']"
14234,10/17/2016 2:25,"['2g', 'g', 'How', 'use', 'Reliance', 'JIO', '4G', 'sim', '2g', '3g', 'mobiles', 'https', 'goo', 'gl', 'kJrdrz', 'pic', 'twitter', 'com', '31xwM1TYIw']"
14235,10/17/2016 2:24,"['JioCare', 'I', 'read', '25', 'discount', 'Apple', 'devices', 'Jio', 'contract', 'The', 'video', 'info', 'http', 'www', 'jio', 'com', 'apple', 'pic', 'twitter', 'com', 'JeXRf5ZlbQ']"
14236,10/17/2016 2:24,"['tv', 'IPL', 'digital', 'rights', 'list', 'grows', 'Twitter', 'joins', 'Reliance', 'Jio', 'Amazon', 'bidding', 'war', 'Meanwhile']"
14237,10/17/2016 2:24,"['Reliance', 'Jio', 'making', 'telecom', 'rivals', 'miserable', 'DailyO', 'http', 'dlvr', 'MT18xv', 'Telecom']"
14238,10/17/2016 2:23,"['maheshpushkar1', 'Sorry', 'inconvenience', 'We', 'working', 'utmost', 'priority', 'make', 'Jio', 'SIM', 'available', 'Delna']"
14239,10/17/2016 2:23,[]
14240,10/17/2016 2:23,"['jio', 'baran']"
14241,10/17/2016 2:23,"['sanjaybafna', 'info', 'iphone7', 'plus', '128', 'gb', 'reliance', 'jio', 'available', 'ahmedabad']"
14242,10/17/2016 2:22,"['JioCare', 'last', 'week', 'I', 'generated', 'verification', 'code', 'Jio', 'application', 'showing', 'I', 'asked', 'executive', 'also', 'success']"
14243,10/17/2016 2:22,"['telenor', 'care', 'hey', 'looter']"
14244,10/17/2016 2:22,"['aktiwary', 'I', 'Jio', 'number', 'since', 'almost', 'month']"
14245,10/17/2016 2:22,"['mrigesh58', 'Please', 'DM', 'location', 'address', 'faced', 'issue']"
14246,10/17/2016 2:22,"['IPL', 'digital', 'rights', 'list', 'grows', 'Twitter', 'joins', 'Reliance', 'Jio', 'Amazon', 'bidding', 'war', 'http', 'goo', 'gl', 'fb', 'pP9BmA']"
14247,10/17/2016 2:22,"['prinogenesis', 'Your', 'Jio', 'number', 'activated', 'Hope', 'enjoy', 'seamless', 'True', '4G', 'experience', 'Vidhi']"
14248,10/17/2016 2:21,"['JioCare', 'I', 'bought', 'jio', 'sim', '4', '9', '16', 'retailer']"
14249,10/17/2016 2:21,"['10', 'whatsapp', 'jio', '4', 'TheRITUS']"
14250,10/17/2016 2:21,"['Ookla', 'Speedtest', 'app', 'data', 'shows', 'major', 'month', 'month', 'decline', 'Reliance', 'Jio', 'data', 'speeds', 'Digit', 'http', 'www', 'digit', 'telecom', 'ookla', 'speedtest', 'app', 'data', 'shows', 'major', 'month', 'month', 'decline', 'reliance', 'jio', 'data', 'speeds', '32084', 'html']"
14251,10/17/2016 2:21,"['JioCare', 'Hi', 'Jio', 'Care']"
14252,10/17/2016 2:20,"['Reliance', 'Jio', '4G', 'speeds', 'significantly']"
14253,10/17/2016 2:20,"['Can', 'Reliance', 'Jio', 'Legally', 'Offer', 'Free', 'Voice', 'Calls', 'Rule', 'Says', 'Tariff', 'Can', 'Below', 'Interco', 'Read', 'http', 'owler', 'us', 'abIYF7', 'RELIANCE']"
14254,10/17/2016 2:20,"['Reliance', 'Jio', 'accuses', 'Vodafone']"
14255,10/17/2016 2:20,['PBW']
14256,10/17/2016 2:20,"['27', 'sept', 'Jio', 'ordered', 'Connection', 'done', 'But', 'yet', 'activated', 'Nil', 'response', 'executive', 'pic', 'twitter', 'com', 'i2y0AR0RYB']"
14257,10/17/2016 2:19,"['JIO', 'MAMI', 'Mumbai', 'Film', 'Festival', 'Won', 'Screen', 'Pakistani', 'Film', 'Amidst', 'Protest', 'Threats', 'http', 'www', 'news18', 'com', 'news', 'movies', 'ji', 'mami', 'mumbai', 'film', 'festival', 'wont', 'screen', 'pakistani', 'film', 'amidst', 'protest', 'threats', '1302441', 'html', 'jai', 'hind']"
14258,10/17/2016 2:19,"['sanjaybafna', 'per', 'jio', 'add', 'claim', 'activating', 'sim', '15', 'mint', 'ekyc', 'But', 'case', 'today', '16th', 'day', 'ekyc', 'still', 'waiting']"
14259,10/17/2016 2:19,"['3Novices', 'IPL', 'digital', 'rights', 'list', 'grows', 'Twitter', 'joins', 'Reliance', 'Jio', 'Amazon', 'bidding', 'war', 'http', 'ift', 'tt', '2e0llL0', 'Meanwhile']"
14260,10/17/2016 2:19,"['reliancejio', 'JioCare', 'usually', 'quick', 'reply', 'tweets']"
14261,10/17/2016 2:19,"['Reliance', 'Jio', 'Top', 'Compatible', 'Smart', 'Phones', 'Read', 'http', 'owler', 'us', 'abIYGc', 'RELIANCE']"
14262,10/17/2016 2:19,"['Move', 'Jio']"
14263,10/17/2016 2:19,"['reliancejio', 'unable', 'book', 'iphone7', 'jio', 'website', 'kindly', 'provide', 'list', 'available', 'Ahmedabad', 'JioCare']"
14264,10/17/2016 2:19,[]
14265,10/17/2016 2:19,"['Reliance', 'Jio', 'making', 'telecom', 'rivals', 'miserable', 'DailyO', 'http', 'dlvr', 'MT13ts']"
14266,10/17/2016 2:18,"['Airtel', 'Challenges', 'Jio', 'By', 'Launching', 'Unlimited', 'Voice', 'Net', 'Call', 'Plan', 'For', 'Rs', '148', 'Airc', 'Read', 'http', 'owler', 'us', 'abIZo1', 'BHARTIARTL']"
14267,10/17/2016 2:18,"['jigaryadav93', 'kyu', 'gf', 'kyu', 'zaruri', 'hai', 'jio', 'k', 'net', 'k', 'liye']"
14268,10/17/2016 2:18,"['TharaLocal', 'jio', 'net', 'name', 'jio', 'data']"
14269,10/17/2016 2:18,"['JioCare', 'After', '5', 'days', 'jio', 'No', '7006038335', 'order', 'No', 'NOoooooLKX2N', 'SR0000028ENH', 'activated', 'despite', 'high', 'priority']"
14270,10/17/2016 2:18,"['Movies', 'JIO', 'MAMI', 'Mumbai', 'Film', 'Festival', 'Won', 'Screen', 'Pakistani', 'Film', 'Amidst', 'Protest', 'Threats', 'http', 'goo', 'gl', 'fb', 'gfro4x']"
14271,10/17/2016 2:16,"['JioCare', 'purchased', 'Jio', 'sim', '2', 'week', 'back', 'Jio', 'care', 'Not', 'yet', 'activated', 'Pathetic', 'services', 'Jio', 'please', 'help', 'pic', 'twitter', 'com', 'rcVP9QcxHm']"
14272,10/17/2016 2:16,"['JioCare', 'I', 'generate', 'jio', 'coupon', 'code', 'went', 'express', 'mini', 'code', 'shows', 'redeemed', 'disgusting']"
14273,10/17/2016 2:16,"['JIO', 'MAMI', 'Mumbai', 'Film', 'Festival', 'Won', 'Screen', 'Pakistani', 'Film', 'Amidst', 'Protest', 'Threats', 'http', 'ow', 'ly', '1dLb505vRDP']"
14274,10/17/2016 2:16,"['MAMI', 'scraps', 'plans', 'screening', 'Pakistani', 'film', 'The', 'Jio', 'MAMI', '18th', 'Mumbai', 'Film', 'Festival', 'found', 'eye', 'http', 'ow', 'ly', 'zu0e505vRII']"
14275,10/17/2016 2:15,"['sastrasuresh', 'Your', 'Jio', 'number', 'activated', 'Hope', 'enjoy', 'seamless', 'True', '4G', 'experience', 'Denzil']"
14276,10/17/2016 2:15,"['IPL', 'digital', 'rights', 'list', 'grows', 'Twitter', 'joins', 'Reliance', 'Jio', 'Amazon', 'bidding', 'war', 'http', 'www', 'ibtimes', 'co', 'ipl', 'digital', 'ri', 'ghts', 'list', 'grows', 'twitter', 'joins', 'reliance', 'jio', 'amazon', 'bidding', 'war', '699921', 'via', 'ibtimes', 'india', 'BCCI']"
14277,10/17/2016 2:14,"['Airtel', 'Launches', 'Vectoring', 'Counter', 'Jio', 'FTTH', 'Threat', 'Read', 'http', 'owler', 'us', 'abIZo2', 'BHARTIARTL']"
14278,10/17/2016 2:14,"['Airtel', 'Reliance', 'Jio', 'effect', 'Get', '1GB', '3G', 'data', 'Rs', '24', 'Aircel', 'c', 'Read', 'http', 'owler', 'us', 'abIZo8', 'BHARTIARTL']"
14279,10/17/2016 2:13,"['Reliance', 'Jio', 'asks', 'Vodafone']"
14280,10/17/2016 2:13,"['Although', 'Coolpad', 'dazen', '1', '4g', 'phone', 'support', 'jio', 'sim', 'Can', 'u', 'explain']"
14281,10/17/2016 2:13,"['Todays', 'news', 'aircel', 'comes', 'competiton', 'airtel', 'jio', 'reliance', 'aircel', 'gives', '1GB', 'data', '28', 'days', '24', 'rupees']"
14282,10/17/2016 2:12,"['Reliance', 'Jio', '4G', 'speeds']"
14283,10/17/2016 2:12,"['JioCare', 'awesh', 'Radhika', 'tell', 'developers', 'develop', 'jio', 'apps', 'Windows', 'mobile', 'It', 'takes', '15', 'min', 'port', 'app', 'ios', 'windows']"
14284,10/17/2016 2:12,"['Reliance', 'Jio', 'Once', 'Again', 'Asks', 'Vodafone']"
14285,10/17/2016 2:12,"['Reliance', 'Jio', 'Once', 'Again', 'Asks', 'Vodafone']"
14286,10/17/2016 2:11,"['2', 'months', 'still', 'Jio', 'sim', 'yet', 'activated', 'RelianceDigital', 'Bought', 'lyf', 'phn', 'sim', 'Watage', 'money']"
14287,10/17/2016 2:10,"['JioCare', 'JioCare', 'Dear', 'Sir', 'Ma']"
14288,10/17/2016 2:10,"['HerHighnessMary', 'jio', 'kondupoyi']"
14289,10/17/2016 2:10,"['Sumit', 'Uke', 'Thanks', 'interest', 'You', 'avail', 'Jio', 'SIM', 'Please', 'visit', 'http', 'www', 'jio', 'com', 'en', 'US', 'faq', 'jio', 'welcome', 'offer', 'get', 'jio', 'welcome', 'offer', 'html', 'Delna']"
14290,10/17/2016 2:09,"['awesh', 'We', 'working', 'utmost', 'priority', 'make', 'Jio', 'SIM', 'available', 'Watch', 'http', 'jio', 'com', 'Radhika']"
14291,10/17/2016 2:09,"['prashantMPCT', 'Please', 'DM', 'Jio', 'Number', 'registered', 'mobile', 'number', 'assist', 'Denzil']"
14292,10/17/2016 2:08,"['Many', 'Peoples', 'complaining', 'JIO', 'SIM', 'like', 'unable', 'call', 'unable', 'sms', 'unable', 'connect', 'asking', 'http', 'fb', '5qa7aXZiY']"
14293,10/17/2016 2:08,"['debbietehee', 'Jiaxin1905', 'got', 'ppl', 'jio', 'u', 'ah', 'HAHHAHAHAHAHAHAHAHA']"
14294,10/17/2016 2:07,"['RelianceJio', 'jio', 'sim', 'coupon', 'showing', 'already', 'resgister', 'use', 'new', 'number', 'But', 'didnt', 'use', 'yet', 'please', 'help']"
14295,10/17/2016 2:06,"['This', 'Jio', 'speed']"
14296,10/17/2016 2:06,"['sanjaybafna', 'jio', 'also', 'high', 'usage', 'porn', 'Ambani', 'release', 'statistics']"
14297,10/17/2016 2:06,"['zakzheree', 'Please', 'share', 'Jio', 'number', 'correct', 'order', 'number', 'assistance', 'Radhika']"
14298,10/17/2016 2:06,"['mani7041', 'Please', 'DM', 'us', 'applicant', 'name']"
14299,10/17/2016 2:05,"['jio', 'sim', 'hotspot', 'password']"
14300,10/17/2016 2:04,"['Raise', 'hand', 'want', 'Jio', 'sim', 'pic', 'twitter', 'com', 'rqTMKaCEtU']"
14301,10/17/2016 2:02,"['Jio', 'Mami', 'Mumbai', 'Film', 'Festival', 'scraps', 'screening', 'Pakistani', 'classic', 'amid', 'protests', 'After', 'drawing', 'ire', 'http', 'bit', 'ly', '2ekRash']"
14302,10/17/2016 2:02,"['Jio', 'Mami', 'Mumbai', 'Film', 'Festival', 'scraps', 'screening', 'Pakistani', 'classic', 'amid', 'protests', 'After', 'drawing', 'http', 'bit', 'ly', '2emLkbb', 'FirstPost']"
14303,10/17/2016 2:02,"['JioCare', 'Applicant', 'name', 'Ravi', 'Kumar', 'Kulkarni', 'Store', 'Details', 'Jio', 'Centre']"
14304,10/17/2016 2:02,"['St', 'Dr', 'Gurmeetramraim', 'jio', 'It', 'hard', 'pious', 'working', 'That', 'LionHeartCrossed150Cr']"
14305,10/17/2016 2:02,"['awesh', 'Jio', 'Sim', 'work', 'data']"
14306,10/17/2016 2:01,"['JioCare', 'jio', '7000518873', 'Registered', 'mobil', '8659005647']"
14307,10/17/2016 2:01,"['MeenuRZ1189', 'kis', 'kam', 'ka', 'jio', 'sim', 'gf', 'hi', 'nahi', 'meri']"
14308,10/17/2016 2:00,"['jio', 'sim', 'windowsphone', 'users']"
14309,10/17/2016 2:00,"['BestShopBee', 'Reliance', 'Jio', 'accuses', 'Vodafone']"
14310,10/17/2016 2:00,"['Reliance', 'Jio', 'Hiring', '2013']"
14311,10/17/2016 1:59,"['20', 'Must', 'See', 'Films', 'JIO', 'MAMI', 'Mumbai', 'Film', 'Festival']"
14312,10/17/2016 1:59,"['Jio', 'http', 'fb', '3vAyTvWH6']"
14313,10/17/2016 1:59,"['Am', 'I', 'one', 'thinks', 'jio', 'sim', 'cards', 'good', 'true', 'Reminds', 'Kingsman', 'Secret', 'Service', 'BrushUrTeeth', '03']"
14314,10/17/2016 1:59,"['JioCare', 'jio', '7003210986']"
14315,10/17/2016 1:59,"['TheNextWeb', 'He', 'use', 'reliance', 'jio', 'P']"
14316,10/17/2016 1:58,"['Ookla', 'Speedtest', 'app', 'data', 'shows', 'major', 'month', 'month', 'decline', 'Reliance', 'Jio', 'data', 'speeds', 'As', 'per', 'app', 'rep', 'http', 'bit', 'ly', '2dY4dD1']"
14317,10/17/2016 1:57,"['JioCare', 'average', 'download', 'speed', '0', '38', 'Mbps', 'From', '10', 'days', 'East', 'Delhi', 'Jio', 'totally', 'failed']"
14318,10/17/2016 1:57,"['jiocare', 'I', 'sent', 'information', 'response', 'jio', 'care']"
14319,10/17/2016 1:56,"['DelphineNg', 'Where', 'Jio', 'Man']"
14320,10/17/2016 1:56,"['Abskbgbr', 'Please', 'DM', 'us', 'registered', 'mobile', 'number', 'Jio', 'number', 'assist', 'Isha']"
14321,10/17/2016 1:56,"['paliwal', 'anup', 'Your', 'Jio', 'number', 'activated', 'Request', 'remove', 'reinsert', 'SIM', 'Rebecca']"
14322,10/17/2016 1:56,"['sanjaybafna', 'wot', 'abt', 'inability', 'jio', 'activate', 'sim', 'time', 'A', 'big', 'Mark']"
14323,10/17/2016 1:56,"['mallikarjuna401', 'Please', 'DM', 'us', 'Jio', 'number', 'registered', 'mobile', 'number', 'assist', 'Asad']"
14324,10/17/2016 1:55,"['Reliance', 'Jio', 'asks', 'Vodafone']"
14325,10/17/2016 1:55,"['auntymila', 'Jio', 'said', 'confirm', 'I', 'hope', 'combined', 'Au', 'via', 'dredre']"
14326,10/17/2016 1:55,"['rishi211292', 'Your', 'Jio', 'number', 'activated', 'Hope', 'enjoy', 'seamless', 'True', '4G', 'experience', 'Denzil']"
14327,10/17/2016 1:54,"['Lowest', 'Priced', 'JIO', 'Compatible', '4G', 'Volte', 'Supported', 'Phone', 'Looking', 'Phone', 'Use', 'JIO', 'SIM', 'Please', 'Buy', 'Intex', 'Aqua', 'http', 'fb', '5kkTL2d2P']"
14328,10/17/2016 1:53,"['I', 'Jio', 'LivingTheJioLife', '4G']"
14329,10/17/2016 1:53,"['got', 'reliance', 'jio', 'sim', 'awesome', 'speed']"
14330,10/17/2016 1:53,"['JioCare', 'Hello', 'My', 'Jio', 'No', '8660566752', 'yet', 'activated', 'My', 'alt', '9902369596', 'Store', 'address']"
14331,10/17/2016 1:52,"['Jio', 'Extended', 'Their', 'Welcome', 'Offer', 'Up', '2', 'Years', 'Lyf', 'Flame', '7S', 'Rs', '3099', 'Lyf', 'Flame', '7S', 'http', 'mobilerechargeoverload', 'lyf', 'flame', '7s', 'ffer', 'pic', 'twitter', 'com', 'FHIRgcNGOG']"
14332,10/17/2016 1:52,"['Films', 'screened', 'Jio', 'MAMI', 'Mumbai', 'Film', 'Festival', 'STAR']"
14333,10/17/2016 1:52,"['JioCare', 'Someone', 'using', 'sim', 'ID', 'without', 'consent', 'using', 'code', 'My', 'Jio', 'app', 'How', 'possible', '1', '2']"
14334,10/17/2016 1:52,"['JioCare', 'Still', 'got', 'solution', 'No', 'network', 'Jio', 'sim', 'Provided', 'required', 'info', 'help', 'Jio', 'customer', 'service', 'worst']"
14335,10/17/2016 1:51,"['Jio', 'changed', 'life', 'Thanks', 'reliancejio', 'Mukesh', 'ji', 'Thanks', 'lot', 'voletivenkatesh', 'sim']"
14336,10/17/2016 1:49,"['JioCare', 'worst', 'fu', 'shit', 'year', 'jio', 'service', 'customer', 'care', 'Why', 'u', 'guys', 'die', 'fooling', 'people', 'name', '4g']"
14337,10/17/2016 1:49,[]
14338,10/17/2016 1:49,"['http', 'kannada', 'gizbot', 'com', '10', 'comm', 'questions', 'people', 'asked', 'quora', 'reliance', 'jio', '4g', 'sim', '011145', 'html', '4g', 'jio', 'reliance', 'news', 'offers', '4']"
14339,10/17/2016 1:49,"['http', 'kannada', 'gizbot', 'com', '10', 'comm', 'questions', 'people', 'asked', 'quora', 'reliance', 'jio', '4g', 'sim', '011145', 'html', '4g', 'jio', 'reliance', 'news', 'offers', '4']"
14340,10/17/2016 1:49,"['jigaryadav93', 'marr', 'gya', 'jio', 'ka', 'sim', 'free', 'net', 'kon', 'use', 'krega']"
14341,10/17/2016 1:48,"['StyleInc', 'Celebrity', 'influencing', 'done', 'right', 'Unlike', 'Jio']"
14342,10/17/2016 1:48,"['Reliance', 'Jio', '4G', 'speeds']"
14343,10/17/2016 1:48,"['Airtel', 'fastest']"
14344,10/17/2016 1:47,"['JioCare', 'jio', '8770135412', 'I', 'getting', 'proper', 'network', 'since', '16', '10', '2016', 'Please', 'look', 'Alternate', 'No', 'Is', '9039839410']"
14345,10/17/2016 1:47,"['Alive', 'jio', 'Sukina', 'Hito', 'ga', 'Iru', 'Koto', 'ep04', 'sub', 'Thai', 'http', 'ln', 'alive', 'th', 'QQ', 'qla', 'via', 'AliveThai']"
14346,10/17/2016 1:46,"['JioCare', 'sir', 'order', 'number', 'NO00000LV10R', 'Sir', 'tell', 'jio', 'phone', 'number']"
14347,10/17/2016 1:46,"['Reliance', 'Jio', 'Effect', 'Aircel', 'Users', 'Can', 'Get', '1', 'GB', 'Data', 'Just', 'Rs', '24', 'http', 'fb', '4bSSJst6e']"
14348,10/17/2016 1:46,"['After', 'protests']"
14349,10/17/2016 1:44,"['Airtel', 'MyAirtelApp', 'rise', 'Jio']"
14350,10/17/2016 1:44,['Jio']
14351,10/17/2016 1:43,"['cp2351', 'Please', 'share', 'us', 'Jio', 'number', 'alternate', 'number', 'assist', 'Nirmal']"
14352,10/17/2016 1:43,"['Jio', 'vs', 'Other', 'service', 'providers', 'pic', 'twitter', 'com', 'NzSHnDBCdM']"
14353,10/17/2016 1:43,"['JioCare', 'Please', 'activate', 'unlimited', 'offer', 'jio', 'number', '7020971363']"
14354,10/17/2016 1:43,"['JioCare', 'I', 'Hogenakkal']"
14355,10/17/2016 1:43,"['At', 'rate', 'Jio', 'going', 'The', 'proud', '56', 'Patriot', 'hv', 'buy', 'planes', 'thru', 'RelianceDefence', 'least', 'modelling', 'shoots']"
14356,10/17/2016 1:42,['3']
14357,10/17/2016 1:42,"['RaghuveeSayyam', 'lakh', 'Khushian', 'Patshain', 'jadon', 'SatGuru', 'nadaar', 'Karen', 'WaheGuru', 'Jio', 'https', 'twitter', 'com', 'Harish8hs', 'stat', 'us', '787935930996797440']"
14358,10/17/2016 1:41,"['NarendraVashist', 'khud', 'v', 'jio', 'dusro', 'ko', 'v', 'chain', 'se', 'jine', 'karanjohar']"
14359,10/17/2016 1:41,"['Dear', 'sir']"
14360,10/17/2016 1:39,"['HiHonorIndia', 'six', 'months', 'passed', 'JIO', 'testing', 'network', 'ppl', 'sleeping', 'No', 'VOLTE', 'Update', 'Shame', 'ppl']"
14361,10/17/2016 1:39,"['XiaomiIndia', 'Ab', 'Jio', 'ka', 'kya', 'matlab', 'using']"
14362,10/17/2016 1:38,"['JioCare', 'I', 'buy', 'jio', 'sim', 'card', 'activated', 'already', '4', '5', 'days', 'activated', 'sim', 'color', 'blue', 'give', 'suggestions']"
14363,10/17/2016 1:38,"['Reliance', 'blames', 'Vodafone', 'Idea', 'poor', 'quality', 'service', 'The', 'newcomer', 'Reliance', 'Jio', 'http', 'pinterest', 'com', 'pin', '3852689431', '07387440']"
14364,10/17/2016 1:38,"['Reliance', 'Jio', 'asks', 'Vodafone']"
14365,10/17/2016 1:37,"['reliancejio', 'Want', 'purchase', 'jiofi']"
14366,10/17/2016 1:36,"['sachin', 'rt', 'anilkumble1074', 'jug', 'jug', 'Jio', 'cheers']"
14367,10/17/2016 1:36,"['kalpeshcynic', 'Please', 'DM', 'us', 'location', 'address', 'faced', 'issue']"
14368,10/17/2016 1:36,"['Reliance', 'Jio', '4G', 'speeds']"
14369,10/17/2016 1:35,"['expresstechie', 'Reliance', 'Jio', '4G', 'speeds']"
14370,10/17/2016 1:34,"['hane', 'none']"
14371,10/17/2016 1:33,"['RelianceJioCare', 'Took', 'jio', 'sim', '4th', 'october']"
14372,10/17/2016 1:32,"['Keya', 'ambani', 'shahrukh', 'ko', 'jio', 'add', 'de', 'kar', 'desh', 'se', 'gadari', 'nahi', 'kar', 'rahe', 'Jub', 'ki', 'se', 'kahi', 'better', 'salman', 'ho', 'sakte']"
14373,10/17/2016 1:32,"['joi', 'bara', 'code', 'showing', 'redeemed', 'sir']"
14374,10/17/2016 1:32,"['Office', 'mein', 'Jio', 'Le', 'liya', 'pic', 'twitter', 'com', 'XY9GRG7sij']"
14375,10/17/2016 1:32,"['Reliance', 'Jio', '4G', 'speeds']"
14376,10/17/2016 1:32,"['J', 'http', 'blog', 'livedoor', 'jp', 'nanjstu', 'archiv', 'es', '49793289', 'html']"
14377,10/17/2016 1:31,['JioCare']
14378,10/17/2016 1:31,"['Delhi', 'boy', 'sold', 'kidney', 'iPhone', '7', 'selling', 'Reliance', 'Jio', 'sims', 'http', 'ln', 'khhu6', 'fakingnews', 'via', 'c0nvey']"
14379,10/17/2016 1:30,"['Free', 'Jio', 'sim', 'cards', 'available', 'Star', 'Mobitel', 'Call', '011', '46464646', '9910464646', 'http', 'fb', '4FOu8S3dL']"
14380,10/17/2016 1:30,"['3Novices', 'Reliance', 'Jio', '4G', 'speeds']"
14381,10/17/2016 1:30,"['g10bhansali', 'Kindly', 'uninstall', 'reinstall', 'app', 'get', 'barcode', 'Jio', 'sim', 'Fatima']"
14382,10/17/2016 1:30,"['Vodafone', 'Idea', 'needs', 'install', 'interconnection', 'polls', 'Reliance', 'Jio', 'https', 'goo', 'gl', 'B2hnPa', 'vodafone', 'India', 'Idea', 'Jio', 'pic', 'twitter', 'com', 'TpTIdx19FX']"
14383,10/17/2016 1:30,"['JioCare', 'Please', 'Dirrect', 'call', 'contacting', 'Jio', 'somebody', 'call', 'number', 'found', 'dead', 'beep', 'sounding']"
14384,10/17/2016 1:28,"['bar', 'code', '55541249598']"
14385,10/17/2016 1:28,"['JioCare', 'I', 'use', 'offer', 'code', 'get', 'jio', 'sim']"
